"","Identifier.1","Identifier.2","Compounds.Result.Name","Is.Ref._","Ref..Name","Sample.Dilution","Start","End","Rt","Width","Area.All","Ampl..44","Ampl..45","d.13C.12C","R.13C.12C","Date","Time","AT..13C.12C","FileHeader..Filename"
"4467","01.13.3","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1160.4,1176.3,1165.6,15.9,2.821,426,560,88.656,0.0121714,"05/04/17","10:30:35",1.202503,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4469","01.13.3","2.5 ul","16:0",0,"CSU CO2",0,1188.6,1215.1,1196.7,26.5,29.174,3781,4529,-6.97,0.0111023,"05/04/17","10:30:35",1.098036,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4475","01.13.3","2.5 ul","i17:0",0,"CSU CO2",0,1297.7,1310.2,1305.4,12.5,7.677,1132,1325,-32.55,0.0108163,"05/04/17","10:30:35",1.070054,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4476","01.13.3","2.5 ul","17:0cy",0,"CSU CO2",0,1310.2,1328.4,1314.6,18.2,8.058,1038,1234,-21.404,0.0109409,"05/04/17","10:30:35",1.082249,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4480","01.13.3","2.5 ul","17:0",0,"CSU CO2",0,1385.3,1406.8,1393.6,21.5,6.401,743,876,-27.395,0.0108739,"05/04/17","10:30:35",1.075694,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4488","01.13.3","2.5 ul","18:0",0,"CSU CO2",0,1575.2,1592.2,1581.1,16.9,8.124,943,1133,-8.908,0.0110806,"05/04/17","10:30:35",1.095917,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4500","01.13.3","2.5 ul","19:0cy",0,"CSU CO2",0,1826.5,1854.9,1844,28.4,29.943,3022,3515,-34.337,0.0107963,"05/04/17","10:30:35",1.068099,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4501","01.13.3","2.5 ul","19:0",0,"CSU CO2",0,1854.9,1882.3,1863.7,27.4,14.084,1407,1645,-33.126,0.0108098,"05/04/17","10:30:35",1.069424,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4505","01.13.3","2.5 ul","20:4n6",0,"CSU CO2",0,1956.2,1979.4,1970.7,23.2,0.996,63,74,-36.97,0.0107669,"05/04/17","10:30:35",1.065218,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4506","01.13.3","2.5 ul","20:5n3",0,"CSU CO2",0,1988,2007.9,1998.5,19.9,1.886,193,226,-35.259,0.010786,"05/04/17","10:30:35",1.06709,"01_13_3_Acquisition_2_5 ul-0000.dxf"
"4541","34.1.3","2.5 ul","12:0",0,"CSU CO2",0,682.2,708.3,686.8,26.1,13.612,2618,3088,-30.785,0.010836,"05/04/17","12:19:17",1.071986,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4551","34.1.3","2.5 ul","14:0",0,"CSU CO2",0,879.7,896.2,884.1,16.5,2.508,372,455,2.88,0.0112124,"05/04/17","12:19:17",1.108808,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4556","34.1.3","2.5 ul","a15:0",0,"CSU CO2",0,959.3,977.5,968.9,18.2,34.483,5446,6540,-6.188,0.011111,"05/04/17","12:19:17",1.098892,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4560","34.1.3","2.5 ul","15:0",0,"CSU CO2",0,1018,1041.4,1023.1,23.4,3.415,411,493,-15.734,0.0110043,"05/04/17","12:19:17",1.088452,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4565","34.1.3","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.7,1175.4,1163.9,16.7,5.798,773,1072,140.077,0.0127463,"05/04/17","12:19:17",1.258586,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4567","34.1.3","2.5 ul","16:0",0,"CSU CO2",0,1188,1219.5,1197.4,31.6,48.352,5777,6961,5.948,0.0112467,"05/04/17","12:19:17",1.112162,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4570","34.1.3","2.5 ul","i17:0",0,"CSU CO2",0,1282.6,1306.3,1287,23.6,7.916,857,1012,-29.551,0.0108498,"05/04/17","12:19:17",1.073336,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4571","34.1.3","2.5 ul","17:0cy",0,"CSU CO2",0,1306.3,1326.7,1313.8,20.5,12.25,1754,2092,-16.862,0.0109917,"05/04/17","12:19:17",1.087218,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4575","34.1.3","2.5 ul","17:0",0,"CSU CO2",0,1382.7,1417.4,1391.7,34.7,9.748,1228,1452,-24.679,0.0109043,"05/04/17","12:19:17",1.078666,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4580","34.1.3","2.5 ul","18:0",0,"CSU CO2",0,1574.8,1590.5,1580.9,15.7,13.555,1726,2096,5.027,0.0112364,"05/04/17","12:19:17",1.111155,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4589","34.1.3","2.5 ul","19:0cy",0,"CSU CO2",0,1822.3,1857.8,1848.2,35.5,69.264,5803,6742,-32.294,0.0108191,"05/04/17","12:19:17",1.070334,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4590","34.1.3","2.5 ul","19:0",0,"CSU CO2",0,1857.8,1902.9,1863.2,45.1,14.9,1485,1740,-34.919,0.0107898,"05/04/17","12:19:17",1.067462,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4593","34.1.3","2.5 ul","20:4n6",0,"CSU CO2",0,1964.6,1988.8,1970.9,24.2,0.977,75,88,-29.571,0.0108496,"05/04/17","12:19:17",1.073314,"34_1_3_Acquisition_2_5 ul-0000.dxf"
"4606","52.04.2","2.5 ul","12:0",0,"CSU CO2",0,682.2,702,687,19.9,14.219,2817,3322,-31.311,0.0108301,"05/04/17","14:28:29",1.07141,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4617","52.04.2","2.5 ul","14:0",0,"CSU CO2",0,871.3,889.7,884.3,18.4,1.588,198,239,-13.51,0.0110292,"05/04/17","14:28:29",1.090884,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4624","52.04.2","2.5 ul","a15:0",0,"CSU CO2",0,950.1,977.3,967.3,27.2,21.771,2748,3298,-18.062,0.0109783,"05/04/17","14:28:29",1.085905,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4627","52.04.2","2.5 ul","15:0",0,"CSU CO2",0,1010.9,1040.2,1023.7,29.3,3.03,246,294,-20.847,0.0109471,"05/04/17","14:28:29",1.082859,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4638","52.04.2","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.5,1175.2,1164.1,15.7,1.973,267,367,133.997,0.0126783,"05/04/17","14:28:29",1.251959,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4640","52.04.2","2.5 ul","16:0",0,"CSU CO2",0,1187.5,1213.5,1194.9,25.9,19.054,2615,3209,19.599,0.0113993,"05/04/17","14:28:29",1.127084,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4646","52.04.2","2.5 ul","i17:0",0,"CSU CO2",0,1296.6,1308.5,1303.5,11.9,5.006,795,935,-31.277,0.0108305,"05/04/17","14:28:29",1.071447,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4647","52.04.2","2.5 ul","17:0cy",0,"CSU CO2",0,1308.5,1326.9,1313.1,18.4,6.002,809,972,-12.268,0.011043,"05/04/17","14:28:29",1.092243,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4650","52.04.2","2.5 ul","17:0",0,"CSU CO2",0,1383.8,1405.5,1392.1,21.7,5.274,660,783,-24.949,0.0109013,"05/04/17","14:28:29",1.078371,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4660","52.04.2","2.5 ul","18:0",0,"CSU CO2",0,1573.6,1589.9,1579.2,16.3,4.394,524,646,12.967,0.0113252,"05/04/17","14:28:29",1.119835,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4673","52.04.2","2.5 ul","19:0cy",0,"CSU CO2",0,1824.6,1852.6,1840.9,28,18.007,2026,2369,-32.751,0.010814,"05/04/17","14:28:29",1.069834,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4674","52.04.2","2.5 ul","19:0",0,"CSU CO2",0,1852.6,1881.6,1862.4,29.1,13.834,1455,1706,-32.223,0.0108199,"05/04/17","14:28:29",1.070412,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4677","52.04.2","2.5 ul","20:5n3",0,"CSU CO2",0,1987.4,2022.1,1997,34.7,1.497,135,159,-32.997,0.0108113,"05/04/17","14:28:29",1.069565,"52_04_2_Acquisition_2_5 ul-0000.dxf"
"4702","55.11.1","2.5 ul","12:0",0,"CSU CO2",0,682,708.3,686.8,26.3,15.525,3037,3576,-30.794,0.0108359,"05/04/17","15:40:51",1.071975,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4709","55.11.1","2.5 ul","14:0",0,"CSU CO2",0,879.5,891,883.9,11.5,1.551,256,317,15.202,0.0113502,"05/04/17","15:40:51",1.122278,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4714","55.11.1","2.5 ul","a15:0",0,"CSU CO2",0,958.3,976.9,968.1,18.6,25.172,4082,4898,-6.832,0.0111038,"05/04/17","15:40:51",1.098188,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4717","55.11.1","2.5 ul","15:0",0,"CSU CO2",0,1017.8,1037.5,1022.8,19.6,2.589,312,377,-10.299,0.0110651,"05/04/17","15:40:51",1.094396,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4721","55.11.1","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.3,1175,1163.7,16.7,3.676,472,632,97.322,0.0122683,"05/04/17","15:40:51",1.211959,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4723","55.11.1","2.5 ul","16:0",0,"CSU CO2",0,1187.3,1218.5,1195.7,31.1,33.021,4244,5175,17.184,0.0113723,"05/04/17","15:40:51",1.124445,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4725","55.11.1","2.5 ul","i17:0",0,"CSU CO2",0,1281.8,1299.4,1286.4,17.6,5.575,635,751,-28.233,0.0108646,"05/04/17","15:40:51",1.074778,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4727","55.11.1","2.5 ul","17:0cy",0,"CSU CO2",0,1306,1326.1,1312.9,20.1,8.971,1296,1549,-16.221,0.0109988,"05/04/17","15:40:51",1.087919,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4731","55.11.1","2.5 ul","17:0",0,"CSU CO2",0,1382.5,1416.8,1391.3,34.3,7.45,952,1128,-21.873,0.0109357,"05/04/17","15:40:51",1.081737,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4736","55.11.1","2.5 ul","18:0",0,"CSU CO2",0,1574.2,1589.4,1579.4,15.3,7.715,976,1214,25.944,0.0114703,"05/04/17","15:40:51",1.134019,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4744","55.11.1","2.5 ul","19:0cy",0,"CSU CO2",0,1821.9,1854.7,1843.8,32.8,35.404,3583,4173,-32.314,0.0108189,"05/04/17","15:40:51",1.070312,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4745","55.11.1","2.5 ul","19:0",0,"CSU CO2",0,1854.7,1902.9,1862.6,48.3,15.532,1563,1830,-32.782,0.0108137,"05/04/17","15:40:51",1.069801,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4747","55.11.1","2.5 ul","20:4n6",0,"CSU CO2",0,1955.8,1965.2,1961,9.4,0.275,36,42,-36.994,0.0107666,"05/04/17","15:40:51",1.065191,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4748","55.11.1","2.5 ul","20:5n3",0,"CSU CO2",0,1966.1,1979.2,1970.5,13.2,0.382,38,45,-22.413,0.0109296,"05/04/17","15:40:51",1.081145,"55_11_1_Acquisition_2_5 ul-0000.dxf"
"4764","37.04.1","2.5 ul","12:0",0,"CSU CO2",0,682,701.4,686.6,19.4,13.735,2728,3209,-43.242,0.0106967,"05/04/17","16:53:29",1.058353,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4775","37.04.1","2.5 ul","14:0",0,"CSU CO2",0,870.9,890.5,883.9,19.6,2.721,337,411,-8.449,0.0110857,"05/04/17","16:53:29",1.096419,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4782","37.04.1","2.5 ul","a15:0",0,"CSU CO2",0,956.4,977.1,967.9,20.7,31.653,4230,5063,-15.47,0.0110072,"05/04/17","16:53:29",1.08874,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4785","37.04.1","2.5 ul","15:0",0,"CSU CO2",0,1010.7,1040,1023.3,29.3,4.043,373,445,-21.921,0.0109351,"05/04/17","16:53:29",1.081684,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4794","37.04.1","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.9,1175.2,1164.1,16.3,3.878,520,682,79.633,0.0120705,"05/04/17","16:53:29",1.192655,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4796","37.04.1","2.5 ul","16:0",0,"CSU CO2",0,1187.5,1214.3,1196.1,26.8,32.483,4152,5021,6.638,0.0112544,"05/04/17","16:53:29",1.112916,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4801","37.04.1","2.5 ul","i17:0",0,"CSU CO2",0,1297.5,1308.3,1303.7,10.9,5.203,824,968,-30.769,0.0108362,"05/04/17","16:53:29",1.072003,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4802","37.04.1","2.5 ul","17:0cy",0,"CSU CO2",0,1308.3,1326.9,1313.6,18.6,9.849,1300,1549,-17.909,0.01098,"05/04/17","16:53:29",1.086072,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4806","37.04.1","2.5 ul","17:0",0,"CSU CO2",0,1383.8,1414.1,1392.4,30.3,8.124,962,1136,-27.002,0.0108783,"05/04/17","16:53:29",1.076125,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4816","37.04.1","2.5 ul","18:0",0,"CSU CO2",0,1574.2,1590.5,1580,16.3,8.852,1078,1315,10.132,0.0112935,"05/04/17","16:53:29",1.116736,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4827","37.04.1","2.5 ul","19:0cy",0,"CSU CO2",0,1824.4,1854.5,1843.6,30.1,31.431,3197,3721,-33.514,0.0108055,"05/04/17","16:53:29",1.069,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4828","37.04.1","2.5 ul","19:0",0,"CSU CO2",0,1854.5,1882,1862.6,27.6,13.261,1356,1588,-32.686,0.0108148,"05/04/17","16:53:29",1.069905,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4829","37.04.1","2.5 ul","20:4n6",0,"CSU CO2",0,1955.4,1979.2,1970.5,23.8,1.003,62,74,-29.525,0.0108501,"05/04/17","16:53:29",1.073364,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4830","37.04.1","2.5 ul","20:5n3",0,"CSU CO2",0,1988.2,2007.7,1997.2,19.4,1.322,135,158,-32.926,0.0108121,"05/04/17","16:53:29",1.069643,"37_04_1_Acquisition_2_5 ul-0001.dxf"
"4862","12.1.3","2.5 ul","12:0",0,"CSU CO2",0,682.2,708.9,687,26.8,14.104,2697,3176,-30.967,0.010834,"05/08/17","11:47:55",1.071786,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4873","12.1.3","2.5 ul","14:0",0,"CSU CO2",0,880.5,889.5,884.1,9,1.372,226,272,-10.497,0.0110628,"05/08/17","11:47:55",1.094179,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4880","12.1.3","2.5 ul","a15:0",0,"CSU CO2",0,958.1,977.3,968.1,19.2,27.336,3747,4447,-22.185,0.0109322,"05/08/17","11:47:55",1.081394,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4884","12.1.3","2.5 ul","15:0",0,"CSU CO2",0,1019.5,1037.9,1023.5,18.4,3.096,317,382,-11.788,0.0110484,"05/08/17","11:47:55",1.092768,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4893","12.1.3","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.5,1175.6,1164.5,16.1,3.725,471,577,6.103,0.0112484,"05/08/17","11:47:55",1.112332,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4895","12.1.3","2.5 ul","16:0",0,"CSU CO2",0,1188.2,1218.7,1196.3,30.5,32.428,4121,5136,46.986,0.0117055,"05/08/17","11:47:55",1.157008,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4900","12.1.3","2.5 ul","i17:0",0,"CSU CO2",0,1297.7,1308.3,1303.5,10.7,3.838,605,709,-34.079,0.0107992,"05/08/17","11:47:55",1.068381,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4901","12.1.3","2.5 ul","17:0cy",0,"CSU CO2",0,1308.3,1327.2,1313.6,18.8,7.943,1083,1283,-25.255,0.0108978,"05/08/17","11:47:55",1.078036,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4905","12.1.3","2.5 ul","17:0",0,"CSU CO2",0,1384.2,1424.8,1392.4,40.5,5.945,687,813,-25.063,0.0109,"05/08/17","11:47:55",1.078246,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4911","12.1.3","2.5 ul","18:0",0,"CSU CO2",0,1574.8,1590.9,1580,16.1,7.676,930,1183,54.468,0.0117892,"05/08/17","11:47:55",1.16518,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4920","12.1.3","2.5 ul","19:0cy",0,"CSU CO2",0,1825,1854.7,1843.4,29.7,31.285,3236,3780,-28.578,0.0108607,"05/08/17","11:47:55",1.0744,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4921","12.1.3","2.5 ul","19:0",0,"CSU CO2",0,1854.7,1893.5,1862.6,38.9,13.546,1343,1574,-31.688,0.0108259,"05/08/17","11:47:55",1.070997,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4922","12.1.3","2.5 ul","20:4n6",0,"CSU CO2",0,1956.7,1978.8,1970.7,22.2,0.554,39,46,-37.611,0.0107597,"05/08/17","11:47:55",1.064516,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4923","12.1.3","2.5 ul","20:5n3",0,"CSU CO2",0,1988.2,2006.6,1997.2,18.4,0.855,82,96,-33.568,0.0108049,"05/08/17","11:47:55",1.06894,"12_1_3_Acquisition_2_5 ul-0000.dxf"
"4949","11.1.1","2.5 ul","12:0",0,"CSU CO2",0,682,708.3,686.6,26.3,13.502,2589,3056,-30.343,0.010841,"05/08/17","13:12:48",1.072469,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4959","11.1.1","2.5 ul","14:0",0,"CSU CO2",0,880.1,889.5,883.9,9.4,1.709,279,341,0.839,0.0111896,"05/08/17","13:12:48",1.106576,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4966","11.1.1","2.5 ul","a15:0",0,"CSU CO2",0,958.3,977.5,968.7,19.2,38.955,5389,6419,-17.251,0.0109873,"05/08/17","13:12:48",1.086792,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4970","11.1.1","2.5 ul","15:0",0,"CSU CO2",0,1019.1,1037.7,1023.3,18.6,3.82,391,474,-9.598,0.0110729,"05/08/17","13:12:48",1.095163,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4979","11.1.1","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.3,1175.4,1164.3,16.1,4.454,572,723,37.219,0.0115963,"05/08/17","13:12:48",1.146338,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4981","11.1.1","2.5 ul","16:0",0,"CSU CO2",0,1188,1218.7,1197.2,30.7,43.355,5196,6516,56.616,0.0118132,"05/08/17","13:12:48",1.167526,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4985","11.1.1","2.5 ul","i17:0",0,"CSU CO2",0,1282.8,1298.3,1287.2,15.5,7.022,796,943,-28.132,0.0108657,"05/08/17","13:12:48",1.074889,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4987","11.1.1","2.5 ul","17:0cy",0,"CSU CO2",0,1308.3,1327.4,1314,19,12.06,1646,1968,-14.826,0.0110144,"05/08/17","13:12:48",1.089445,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4991","11.1.1","2.5 ul","17:0",0,"CSU CO2",0,1383.6,1424.8,1392.8,41.2,9.166,1089,1294,-20.171,0.0109547,"05/08/17","13:12:48",1.083598,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"4998","11.1.1","2.5 ul","18:0",0,"CSU CO2",0,1574.8,1590.3,1580,15.5,8.72,1069,1385,75.561,0.012025,"05/08/17","13:12:48",1.18821,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"5006","11.1.1","2.5 ul","19:0cy",0,"CSU CO2",0,1824.6,1855.9,1845.5,31.4,43.986,4132,4838,-23.512,0.0109173,"05/08/17","13:12:48",1.079943,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"5007","11.1.1","2.5 ul","19:0",0,"CSU CO2",0,1855.9,1893.3,1863,37.4,14.435,1415,1663,-29.674,0.0108484,"05/08/17","13:12:48",1.073202,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"5009","11.1.1","2.5 ul","20:4n6",0,"CSU CO2",0,1956.2,1979.4,1970.7,23.2,0.86,55,65,-24.357,0.0109079,"05/08/17","13:12:48",1.079019,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"5010","11.1.1","2.5 ul","20:5n3",0,"CSU CO2",0,1988.4,2011,1997,22.6,1.024,90,105,-29.803,0.010847,"05/08/17","13:12:48",1.07306,"11_1_1_Acquisition_2_5 ul-0000.dxf"
"5039","11.10.3","2.5 ul","12:0",0,"CSU CO2",0,682,699.5,686.8,17.6,14.193,2728,3215,-30.625,0.0108378,"05/08/17","14:56:23",1.072161,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5052","11.10.3","2.5 ul","14:0",0,"CSU CO2",0,880.1,890.3,884.1,10.2,3.342,564,683,-7.183,0.0110999,"05/08/17","14:56:23",1.097804,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5058","11.10.3","2.5 ul","a15:0",0,"CSU CO2",0,958.1,978.3,970.2,20.3,56.994,7930,9423,-17.058,0.0109895,"05/08/17","14:56:23",1.087003,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5062","11.10.3","2.5 ul","15:0",0,"CSU CO2",0,1019.1,1043.7,1023.5,24.7,6.753,624,752,-15.168,0.0110106,"05/08/17","14:56:23",1.089071,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5067","11.10.3","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.3,1175.8,1165,16.5,8.452,1103,1356,11.33,0.0113069,"05/08/17","14:56:23",1.118045,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5069","11.10.3","2.5 ul","16:0",0,"CSU CO2",0,1188.8,1219.7,1200.1,30.9,77.291,8050,9743,12.923,0.0113247,"05/08/17","14:56:23",1.119787,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5072","11.10.3","2.5 ul","i17:0",0,"CSU CO2",0,1284.1,1301.2,1288.3,17.1,11.218,1264,1490,-30.664,0.0108374,"05/08/17","14:56:23",1.072118,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5074","11.10.3","2.5 ul","17:0cy",0,"CSU CO2",0,1307.5,1328,1315,20.5,17.01,2258,2677,-22.578,0.0109278,"05/08/17","14:56:23",1.080965,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5078","11.10.3","2.5 ul","17:0",0,"CSU CO2",0,1383.8,1418.9,1393,35.1,12.139,1432,1688,-26.38,0.0108853,"05/08/17","14:56:23",1.076806,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5085","11.10.3","2.5 ul","18:0",0,"CSU CO2",0,1577.5,1593,1583.4,15.5,19.332,2340,2881,19.093,0.0113937,"05/08/17","14:56:23",1.126531,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5094","11.10.3","2.5 ul","19:0cy",0,"CSU CO2",0,1824.6,1860.1,1851.1,35.5,90.724,6761,7884,-28.01,0.010867,"05/08/17","14:56:23",1.075022,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5095","11.10.3","2.5 ul","19:0",0,"CSU CO2",0,1860.1,1906.5,1864.5,46.4,17.192,1602,1878,-33.058,0.0108106,"05/08/17","14:56:23",1.069499,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5097","11.10.3","2.5 ul","20:4n6",0,"CSU CO2",0,1957.1,1988.2,1971.3,31.1,1.544,95,111,-36.196,0.0107755,"05/08/17","14:56:23",1.066065,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5098","11.10.3","2.5 ul","20:5n3",0,"CSU CO2",0,1989.3,2007.7,1997.2,18.4,1.612,168,196,-34.246,0.0107973,"05/08/17","14:56:23",1.068199,"11_10_3_Acquisition_2_5 ul-0000.dxf"
"5129","6.6.2","2.5 ul","12:0",0,"CSU CO2",0,681.8,717.1,686.6,35.3,16.245,3028,3570,-30.75,0.0108364,"05/08/17","16:07:50",1.072024,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5139","6.6.2","2.5 ul","14:0",0,"CSU CO2",0,880.1,889.5,883.7,9.4,0.816,123,152,9.471,0.0112861,"05/08/17","16:07:50",1.116013,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5143","6.6.2","2.5 ul","a15:0",0,"CSU CO2",0,946.4,975.6,966.4,29.3,11.641,1638,1990,-4.384,0.0111312,"05/08/17","16:07:50",1.100864,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5147","6.6.2","2.5 ul","15:0",0,"CSU CO2",0,1018.9,1036.6,1022.8,17.8,1.52,137,171,10.444,0.011297,"05/08/17","16:07:50",1.117077,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5153","6.6.2","2.5 ul","16:1n9/i16:0",0,"CSU CO2",0,1157.9,1172.1,1163.1,14.2,1.547,199,257,56.604,0.011813,"05/08/17","16:07:50",1.167513,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5155","6.6.2","2.5 ul","16:0",0,"CSU CO2",0,1186.5,1216.2,1193.4,29.7,16.068,2214,2999,145.927,0.0128117,"05/08/17","16:07:50",1.264963,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5160","6.6.2","2.5 ul","i17:0",0,"CSU CO2",0,1289.3,1306,1299.1,16.7,4.085,326,384,-34.106,0.0107989,"05/08/17","16:07:50",1.068352,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5161","6.6.2","2.5 ul","17:0cy",0,"CSU CO2",0,1306,1325.5,1311.1,19.4,4.003,538,652,-6.73,0.011105,"05/08/17","16:07:50",1.098299,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5164","6.6.2","2.5 ul","17:0",0,"CSU CO2",0,1383,1402.6,1391.1,19.6,2.705,321,389,-5.835,0.011115,"05/08/17","16:07:50",1.099278,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5170","6.6.2","2.5 ul","18:2n9,12 and cis-18:1n9 and 183n3",0,"CSU CO2",0,1544.5,1572.1,1564.4,27.6,4.612,550,694,103.182,0.0123338,"05/08/17","16:07:50",1.218353,"6_6_2_Acquisition_2_5 ul-0000.dxf"
"5171","6.6.2","2.5 ul","18:0",0,"CSU CO2",0,1572.1,1588.4,1577.3,16.3,3.789,490,690,184.118,0.0132387,"05/08/17","16:07:50",1.306571,"6_6_2_Acquisition_2_5 ul-0000.dxf"
