Identifier 1,Identifier 2,Compounds Result Name,Is Ref _,Ref  Name,Sample Dilution,Start,End,Rt,Width,Area All,Ampl  44,Ampl  45,d 13C/12C,R 13C/12C,Date,Time,AT% 13C/12C,FileHeader: Filename,dry_soil_weight_g
11.06.2,3 ul,,0,CSU CO2,0,933,945.3,938.6,12.3,0.255,39,46,-29.676,0.0108484,4/10/17,14:21:07,1.073199,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,943.8,956.8,951.6,13,2.408,378,447,-24.951,0.0109012,4/3/17,17:46:56,1.078369,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,946.1,955.5,951.8,9.4,0.71,123,145,-28.354,0.0108632,4/10/17,14:21:07,1.074645,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,a15:0,0,CSU CO2,0,955.5,975.4,965.6,19.9,23.591,3061,3649,-23.042,0.0109226,4/10/17,14:21:07,1.080457,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,a15:0,0,CSU CO2,0,956.8,975.4,966.6,18.6,28.027,4182,5082,1.777,0.0112001,4/3/17,17:46:56,1.107601,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,975.4,994,979.4,18.6,5.777,775,943,-0.903,0.0111701,4/10/17,14:21:07,1.104671,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,975.4,995,979.6,19.6,9.142,1327,1738,79.81,0.0120725,4/3/17,17:46:56,1.192848,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,995,1007,1001.1,11.9,1.031,128,154,5.113,0.0112374,4/3/17,17:46:56,1.111249,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,994,1008.4,1001.5,14.4,2.823,345,406,-27.477,0.010873,4/10/17,14:21:07,1.075605,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,15:01,0,CSU CO2,0,1007,1018.2,1012.4,11.3,4.2,710,841,-25.284,0.0108975,4/3/17,17:46:56,1.078005,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,15:01,0,CSU CO2,0,1008.4,1018,1012.4,9.6,1.999,284,336,-27.348,0.0108744,4/10/17,14:21:07,1.075746,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,15:00,0,CSU CO2,0,1018.2,1026,1021.8,7.7,2.26,347,427,3.545,0.0112198,4/3/17,17:46:56,1.109534,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,15:00,0,CSU CO2,0,1018,1036.8,1022,18.8,2.751,249,298,-19.177,0.0109658,4/10/17,14:21:07,1.084685,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1026,1035.8,1027.7,9.8,2.015,266,316,-27.161,0.0108765,4/3/17,17:46:56,1.07595,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1035.8,1048.8,1038.3,13,0.851,110,130,-25.242,0.010898,4/3/17,17:46:56,1.07805,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1037.9,1048.3,1042.9,10.4,0.412,50,59,-27.255,0.0108755,4/10/17,14:21:07,1.075848,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1048.3,1056.9,1052.3,8.6,0.248,41,48,-31.285,0.0108304,4/10/17,14:21:07,1.071438,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1057.1,1066.7,1062.1,9.6,0.322,57,67,-32.016,0.0108223,4/3/17,17:46:56,1.070639,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,2OH 14:0,0,CSU CO2,0,1063.4,1075.5,1068.2,12.1,0.299,43,50,-33.261,0.0108083,4/10/17,14:21:07,1.069276,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1073.6,1089.3,1084.1,15.7,0.384,37,44,-37.247,0.0107638,4/3/17,17:46:56,1.064914,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1089.3,1102.7,1093.3,13.4,0.403,46,58,174.098,0.0131266,4/3/17,17:46:56,1.295657,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1083.2,1103.5,1093.3,20.3,1.121,90,106,-18.462,0.0109738,4/10/17,14:21:07,1.085468,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1102.7,1111.7,1107.3,9,0.397,73,87,0.783,0.011189,4/3/17,17:46:56,1.106514,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1110.4,1119.4,1116.7,9,3.41,687,806,-29.173,0.010854,4/10/17,14:21:07,1.073749,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,3OH 14:0,0,CSU CO2,0,1119.4,1135.5,1123.6,16.1,9.172,1188,1454,5.445,0.0112411,4/10/17,14:21:07,1.111612,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,3OH 14:0,0,CSU CO2,0,1111.7,1147.4,1124,35.7,11.562,1600,2093,87.728,0.012161,4/3/17,17:46:56,1.20149,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1147.8,1158.1,1154.9,10.2,0.591,88,106,11.821,0.0113124,4/3/17,17:46:56,1.118582,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,,0,CSU CO2,0,1149.5,1158.3,1155.1,8.8,0.685,92,110,-23.567,0.0109167,4/10/17,14:21:07,1.079883,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,16:1n9/i16:0,0,CSU CO2,0,1158.1,1174,1163.3,15.9,3.852,508,690,113.782,0.0124523,4/3/17,17:46:56,1.229915,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,16:1n9/i16:0,0,CSU CO2,0,1158.3,1174.4,1163.3,16.1,2.709,321,402,26.317,0.0114744,4/10/17,14:21:07,1.134426,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,16:1w7,0,CSU CO2,0,1174.4,1186.7,1180.4,12.3,3.929,542,644,-23.767,0.0109145,4/10/17,14:21:07,1.079664,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,16:1w5,0,CSU CO2,0,1174,1186.9,1180.6,13,6.435,932,1111,-17.836,0.0109808,4/3/17,17:46:56,1.086152,11_06_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,16:00,0,CSU CO2,0,1186.7,1217.4,1194.4,30.7,27.062,3399,4040,-18.47,0.0109737,4/10/17,14:21:07,1.085458,11_6_2_Acquisition_3 ul-0001.dxf,
11.06.2,3 ul,16:00,0,CSU CO2,0,1186.9,1216.8,1195.1,29.9,32.518,4134,4986,2.419,0.0112072,4/3/17,17:46:56,1.108304,11_06_2_Acquisition_3 ul-0001.dxf,
