"ID","SampleName","Injection_vol_ul","FAME_compound","Sample_Dilution","Peak_Area","d13","Atom_per_13C","FAME_per_C","Dry_Soil_Mass_g","ID.1","SampleName.1","Injection_vol_ul.1","FAME_compound.1","Sample_Dilution.1","Peak_Area.1","d13.1","Atom_per_13C.1","FAME_per_C.1","Dry_Soil_Mass_g.1","StandardRatio","ugC_FAME_compound","Total_C_ug"
794,"18.05.3",2.5,"12:0",0,23.389,-30.118,1.072716,0.7285,6.001,794,"18.05.3",2.5,"12:0",0,23.389,-30.118,1.072716,0.7285,6.001,0.37425,62.4957,7499.48
795,"18.05.3",2.5,"14:0",0,2.473,-19.296,1.084555,0.7432,6.001,795,"18.05.3",2.5,"14:0",0,2.473,-19.296,1.084555,0.7432,6.001,0.37425,6.6079,792.95
796,"18.05.3",2.5,"a15:0",0,40.611,-22.289,1.081281,0.7494,6.001,796,"18.05.3",2.5,"a15:0",0,40.611,-22.289,1.081281,0.7494,6.001,0.37425,108.513,13021.56
797,"18.05.3",2.5,"15:0",0,4.894,-22.323,1.081244,0.7494,6.001,797,"18.05.3",2.5,"15:0",0,4.894,-22.323,1.081244,0.7494,6.001,0.37425,13.0768,1569.22
798,"18.05.3",2.5,"16:1n9/i16:0",0,5.196,12.39,1.119204,0.7606,6.001,798,"18.05.3",2.5,"16:1n9/i16:0",0,5.196,12.39,1.119204,0.7606,6.001,0.37425,13.8838,1666.06
799,"18.05.3",2.5,"16:1w5",0,7.067,-25.256,1.078035,0.7554,6.001,799,"18.05.3",2.5,"16:1w5",0,7.067,-25.256,1.078035,0.7554,6.001,0.37425,18.8831,2265.97
800,"18.05.3",2.5,"16:0",0,53.494,-21.604,1.082031,0.755,6.001,800,"18.05.3",2.5,"16:0",0,53.494,-21.604,1.082031,0.755,6.001,0.37425,142.9365,17152.38
801,"18.05.3",2.5,"i17:0",0,5.906,-32.358,1.070265,0.76,6.001,801,"18.05.3",2.5,"i17:0",0,5.906,-32.358,1.070265,0.76,6.001,0.37425,15.7809,1893.71
802,"18.05.3",2.5,"17:0cy",0,11.789,-27.285,1.075816,0.7654,6.001,802,"18.05.3",2.5,"17:0cy",0,11.789,-27.285,1.075816,0.7654,6.001,0.37425,31.5003,3780.04
803,"18.05.3",2.5,"17:0",0,9.497,-31.888,1.070779,0.76,6.001,803,"18.05.3",2.5,"17:0",0,9.497,-31.888,1.070779,0.76,6.001,0.37425,25.3761,3045.13
804,"18.05.3",2.5,"18:3n6",0,0.79,-8.906,1.09592,0.7765,6.001,804,"18.05.3",2.5,"18:3n6",0,0.79,-8.906,1.09592,0.7765,6.001,0.37425,2.1109,253.31
805,"18.05.3",2.5,"trans-18:1n9",0,19.255,-23.828,1.079598,0.7697,6.001,805,"18.05.3",2.5,"trans-18:1n9",0,19.255,-23.828,1.079598,0.7697,6.001,0.37425,51.4496,6173.95
806,"18.05.3",2.5,"18:0",0,12.725,-20.185,1.083583,0.7645,6.001,806,"18.05.3",2.5,"18:0",0,12.725,-20.185,1.083583,0.7645,6.001,0.37425,34.0013,4080.16
807,"18.05.3",2.5,"19:0cy",0,51.257,-34.727,1.067672,0.7736,6.001,807,"18.05.3",2.5,"19:0cy",0,51.257,-34.727,1.067672,0.7736,6.001,0.37425,136.9593,16435.12
808,"18.05.3",2.5,"19:0",0,21.567,-31.721,1.070962,0.8216,6.001,808,"18.05.3",2.5,"19:0",0,21.567,-31.721,1.070962,0.8216,6.001,0.37425,57.6273,6915.28
809,"18.05.3",2.5,"20:4n6",0,1.037,-40.288,1.061586,0.7919,6.001,809,"18.05.3",2.5,"20:4n6",0,1.037,-40.288,1.061586,0.7919,6.001,0.37425,2.7709,332.51
810,"18.05.3",2.5,"20:5n3",0,1.295,-35.948,1.066336,0.797,6.001,810,"18.05.3",2.5,"20:5n3",0,1.295,-35.948,1.066336,0.797,6.001,0.37425,3.4603,415.24
811,"20.04.1",3,"12:0",0,19.005,-30.964,1.071789,0.7285,6,811,"20.04.1",3,"12:0",0,19.005,-30.964,1.071789,0.7285,6,0.38035,49.9671,4996.71
812,"20.04.1",3,"14:0",0,1.525,58.673,1.169772,0.7432,6,812,"20.04.1",3,"14:0",0,1.525,58.673,1.169772,0.7432,6,0.38035,4.0095,400.95
813,"20.04.1",3,"a15:0",0,22.802,36.138,1.145158,0.7494,6,813,"20.04.1",3,"a15:0",0,22.802,36.138,1.145158,0.7494,6,0.38035,59.95,5995
814,"20.04.1",3,"15:0",0,2.734,12.051,1.118834,0.7494,6,814,"20.04.1",3,"15:0",0,2.734,12.051,1.118834,0.7494,6,0.38035,7.1881,718.81
815,"20.04.1",3,"16:1n9/i16:0",0,3.286,410.839,1.552852,0.7606,6,815,"20.04.1",3,"16:1n9/i16:0",0,3.286,410.839,1.552852,0.7606,6,0.38035,8.6394,863.94
816,"20.04.1",3,"16:1w5",0,4.405,15.096,1.122163,0.7554,6,816,"20.04.1",3,"16:1w5",0,4.405,15.096,1.122163,0.7554,6,0.38035,11.5814,1158.14
817,"20.04.1",3,"16:0",0,27.871,66.791,1.178637,0.755,6,817,"20.04.1",3,"16:0",0,27.871,66.791,1.178637,0.755,6,0.38035,73.2772,7327.72
818,"20.04.1",3,"i17:0",0,7.357,-26,1.077221,0.76,6,818,"20.04.1",3,"i17:0",0,7.357,-26,1.077221,0.76,6,0.38035,19.3427,1934.27
819,"20.04.1",3,"17:0cy",0,8.266,6.989,1.1133,0.7654,6,819,"20.04.1",3,"17:0cy",0,8.266,6.989,1.1133,0.7654,6,0.38035,21.7326,2173.26
820,"20.04.1",3,"17:0",0,6.073,-23.342,1.080129,0.76,6,820,"20.04.1",3,"17:0",0,6.073,-23.342,1.080129,0.76,6,0.38035,15.9669,1596.69
821,"20.04.1",3,"18:3n6",0,0.507,8.868,1.115354,0.7765,6,821,"20.04.1",3,"18:3n6",0,0.507,8.868,1.115354,0.7765,6,0.38035,1.333,133.3
822,"20.04.1",3,"18:2n9,12 and cis-18:1n9 and 183n3",0,8.645,19.43,1.126899,0.775,6,822,"20.04.1",3,"18:2n9,12 and cis-18:1n9 and 183n3",0,8.645,19.43,1.126899,0.775,6,0.38035,22.7291,2272.91
823,"20.04.1",3,"18:0",0,5.914,64.396,1.176021,0.7645,6,823,"20.04.1",3,"18:0",0,5.914,64.396,1.176021,0.7645,6,0.38035,15.5488,1554.88
824,"20.04.1",3,"19:0cy",0,31.961,-31.643,1.071046,0.7736,6,824,"20.04.1",3,"19:0cy",0,31.961,-31.643,1.071046,0.7736,6,0.38035,84.0305,8403.05
825,"20.04.1",3,"19:0",0,18.236,-33.186,1.069358,0.8216,6,825,"20.04.1",3,"19:0",0,18.236,-33.186,1.069358,0.8216,6,0.38035,47.9453,4794.53
826,"20.04.1",3,"20:4n6",0,0.362,23.366,1.131201,0.7919,6,826,"20.04.1",3,"20:4n6",0,0.362,23.366,1.131201,0.7919,6,0.38035,0.9518,95.18
827,"20.04.1",3,"20:5n3",0,0.312,-3.613,1.101708,0.797,6,827,"20.04.1",3,"20:5n3",0,0.312,-3.613,1.101708,0.797,6,0.38035,0.8203,82.03
828,"20.04.2",3,"12:0",0,15.767,-30.701,1.072077,0.7285,5.901,828,"20.04.2",3,"12:0",0,15.767,-30.701,1.072077,0.7285,5.901,0.29535,53.3841,5338.41
829,"20.04.2",3,"a15:0",0,25.82,-19.303,1.084548,0.7494,5.901,829,"20.04.2",3,"a15:0",0,25.82,-19.303,1.084548,0.7494,5.901,0.29535,87.4217,8742.17
830,"20.04.2",3,"15:0",0,2.578,-20.191,1.083576,0.7494,5.901,830,"20.04.2",3,"15:0",0,2.578,-20.191,1.083576,0.7494,5.901,0.29535,8.7286,872.86
831,"20.04.2",3,"16:1n9/i16:0",0,3.454,19.063,1.126499,0.7606,5.901,831,"20.04.2",3,"16:1n9/i16:0",0,3.454,19.063,1.126499,0.7606,5.901,0.29535,11.6946,1169.46
832,"20.04.2",3,"16:1w5",0,4.701,-20.05,1.08373,0.7554,5.901,832,"20.04.2",3,"16:1w5",0,4.701,-20.05,1.08373,0.7554,5.901,0.29535,15.9167,1591.67
833,"20.04.2",3,"16:0",0,35.434,-12.214,1.092302,0.755,5.901,833,"20.04.2",3,"16:0",0,35.434,-12.214,1.092302,0.755,5.901,0.29535,119.9729,11997.29
834,"20.04.2",3,"i17:0",0,7.031,-31.891,1.070776,0.76,5.901,834,"20.04.2",3,"i17:0",0,7.031,-31.891,1.070776,0.76,5.901,0.29535,23.8057,2380.57
835,"20.04.2",3,"17:0cy",0,10.16,-23.923,1.079493,0.7654,5.901,835,"20.04.2",3,"17:0cy",0,10.16,-23.923,1.079493,0.7654,5.901,0.29535,34.3999,3439.99
836,"20.04.2",3,"17:0",0,8.404,-30.626,1.07216,0.76,5.901,836,"20.04.2",3,"17:0",0,8.404,-30.626,1.07216,0.76,5.901,0.29535,28.4544,2845.44
837,"20.04.2",3,"18:3n6",0,0.582,-13.211,1.091211,0.7765,5.901,837,"20.04.2",3,"18:3n6",0,0.582,-13.211,1.091211,0.7765,5.901,0.29535,1.9705,197.05
838,"20.04.2",3,"18:2n9,12 and cis-18:1n9 and 183n3",0,9.773,-9.201,1.095596,0.775,5.901,838,"20.04.2",3,"18:2n9,12 and cis-18:1n9 and 183n3",0,9.773,-9.201,1.095596,0.775,5.901,0.29535,33.0896,3308.96
839,"20.04.2",3,"18:0",0,7.875,-15.119,1.089124,0.7645,5.901,839,"20.04.2",3,"18:0",0,7.875,-15.119,1.089124,0.7645,5.901,0.29535,26.6633,2666.33
840,"20.04.2",3,"19:0cy",0,48.387,-33.89,1.068588,0.7736,5.901,840,"20.04.2",3,"19:0cy",0,48.387,-33.89,1.068588,0.7736,5.901,0.29535,163.8294,16382.94
841,"20.04.2",3,"19:0",0,17.124,-33.892,1.068586,0.8216,5.901,841,"20.04.2",3,"19:0",0,17.124,-33.892,1.068586,0.8216,5.901,0.29535,57.9787,5797.87
842,"20.04.2",3,"20:4n6",0,0.403,-37.559,1.064574,0.7919,5.901,842,"20.04.2",3,"20:4n6",0,0.403,-37.559,1.064574,0.7919,5.901,0.29535,1.3645,136.45
843,"22.07.2",2.5,"12:0",0,22.621,-29.427,1.073472,0.7285,6.025,843,"22.07.2",2.5,"12:0",0,22.621,-29.427,1.073472,0.7285,6.025,0.2486,90.9936,10919.23
844,"22.07.2",2.5,"14:0",0,2.768,31.131,1.139687,0.7432,6.025,844,"22.07.2",2.5,"14:0",0,2.768,31.131,1.139687,0.7432,6.025,0.2486,11.1344,1336.13
845,"22.07.2",2.5,"a15:0",0,53.636,4.123,1.110166,0.7494,6.025,845,"22.07.2",2.5,"a15:0",0,53.636,4.123,1.110166,0.7494,6.025,0.2486,215.7522,25890.26
846,"22.07.2",2.5,"15:0",0,5.876,14.779,1.121816,0.7494,6.025,846,"22.07.2",2.5,"15:0",0,5.876,14.779,1.121816,0.7494,6.025,0.2486,23.6364,2836.37
847,"22.07.2",2.5,"16:1n9/i16:0",0,5.916,123.196,1.240182,0.7606,6.025,847,"22.07.2",2.5,"16:1n9/i16:0",0,5.916,123.196,1.240182,0.7606,6.025,0.2486,23.7973,2855.68
848,"22.07.2",2.5,"16:1w5",0,8.722,22.863,1.130651,0.7554,6.025,848,"22.07.2",2.5,"16:1w5",0,8.722,22.863,1.130651,0.7554,6.025,0.2486,35.0845,4210.14
849,"22.07.2",2.5,"16:0",0,53.288,175.896,1.297615,0.755,6.025,849,"22.07.2",2.5,"16:0",0,53.288,175.896,1.297615,0.755,6.025,0.2486,214.3524,25722.29
850,"22.07.2",2.5,"i17:0",0,9.952,-25.107,1.078198,0.76,6.025,850,"22.07.2",2.5,"i17:0",0,9.952,-25.107,1.078198,0.76,6.025,0.2486,40.0322,4803.86
851,"22.07.2",2.5,"17:0cy",0,15.598,5.864,1.11207,0.7654,6.025,851,"22.07.2",2.5,"17:0cy",0,15.598,5.864,1.11207,0.7654,6.025,0.2486,62.7434,7529.21
852,"22.07.2",2.5,"17:0",0,12.335,-7.753,1.09718,0.76,6.025,852,"22.07.2",2.5,"17:0",0,12.335,-7.753,1.09718,0.76,6.025,0.2486,49.6179,5954.15
853,"22.07.2",2.5,"18:3n6",0,1.054,23.969,1.13186,0.7765,6.025,853,"22.07.2",2.5,"18:3n6",0,1.054,23.969,1.13186,0.7765,6.025,0.2486,4.2397,508.76
854,"22.07.2",2.5,"trans-18:1n9",0,17.245,109.62,1.225376,0.7697,6.025,854,"22.07.2",2.5,"trans-18:1n9",0,17.245,109.62,1.225376,0.7697,6.025,0.2486,69.3685,8324.22
855,"22.07.2",2.5,"18:0",0,10.482,222.556,1.348412,0.7645,6.025,855,"22.07.2",2.5,"18:0",0,10.482,222.556,1.348412,0.7645,6.025,0.2486,42.1641,5059.69
856,"22.07.2",2.5,"19:0cy",0,55.328,-4.415,1.100831,0.7736,6.025,856,"22.07.2",2.5,"19:0cy",0,55.328,-4.415,1.100831,0.7736,6.025,0.2486,222.5583,26707
857,"22.07.2",2.5,"19:0",0,22.764,-26.866,1.076274,0.8216,6.025,857,"22.07.2",2.5,"19:0",0,22.764,-26.866,1.076274,0.8216,6.025,0.2486,91.5688,10988.26
858,"22.07.2",2.5,"20:4n6",0,0.799,-4.485,1.100754,0.7919,6.025,858,"22.07.2",2.5,"20:4n6",0,0.799,-4.485,1.100754,0.7919,6.025,0.2486,3.214,385.68
859,"22.07.2",2.5,"20:5n3",0,2.267,-22.458,1.081097,0.797,6.025,859,"22.07.2",2.5,"20:5n3",0,2.267,-22.458,1.081097,0.797,6.025,0.2486,9.1191,1094.29
860,"22.07.3",3,"12:0",0,17.053,-31.085,1.071657,0.7285,6.022,860,"22.07.3",3,"12:0",0,17.053,-31.085,1.071657,0.7285,6.022,0.3166,53.8629,5386.29
861,"22.07.3",3,"14:0",0,2.864,-27.465,1.075618,0.7432,6.022,861,"22.07.3",3,"14:0",0,2.864,-27.465,1.075618,0.7432,6.022,0.3166,9.0461,904.61
862,"22.07.3",3,"a15:0",0,49.456,-29.986,1.07286,0.7494,6.022,862,"22.07.3",3,"a15:0",0,49.456,-29.986,1.07286,0.7494,6.022,0.3166,156.2097,15620.97
863,"22.07.3",3,"15:0",0,6.679,-29.38,1.073523,0.7494,6.022,863,"22.07.3",3,"15:0",0,6.679,-29.38,1.073523,0.7494,6.022,0.3166,21.096,2109.6
864,"22.07.3",3,"16:1n9/i16:0",0,6.974,-26.717,1.076437,0.7606,6.022,864,"22.07.3",3,"16:1n9/i16:0",0,6.974,-26.717,1.076437,0.7606,6.022,0.3166,22.0278,2202.78
865,"22.07.3",3,"16:1w5",0,10.9,-28.845,1.074108,0.7554,6.022,865,"22.07.3",3,"16:1w5",0,10.9,-28.845,1.074108,0.7554,6.022,0.3166,34.4283,3442.83
866,"22.07.3",3,"16:0",0,70.264,-24.195,1.079196,0.755,6.022,866,"22.07.3",3,"16:0",0,70.264,-24.195,1.079196,0.755,6.022,0.3166,221.933,22193.3
867,"22.07.3",3,"i17:0",0,10.799,-31.398,1.071315,0.76,6.022,867,"22.07.3",3,"i17:0",0,10.799,-31.398,1.071315,0.76,6.022,0.3166,34.1093,3410.93
868,"22.07.3",3,"17:0cy",0,17.124,-31.473,1.071233,0.7654,6.022,868,"22.07.3",3,"17:0cy",0,17.124,-31.473,1.071233,0.7654,6.022,0.3166,54.0872,5408.72
869,"22.07.3",3,"17:0",0,13.237,-33.651,1.06885,0.76,6.022,869,"22.07.3",3,"17:0",0,13.237,-33.651,1.06885,0.76,6.022,0.3166,41.8099,4180.99
870,"22.07.3",3,"18:3n6",0,0.806,-32.117,1.070528,0.7765,6.022,870,"22.07.3",3,"18:3n6",0,0.806,-32.117,1.070528,0.7765,6.022,0.3166,2.5458,254.58
871,"22.07.3",3,"trans-18:1n9",0,30.086,-26.858,1.076282,0.7697,6.022,871,"22.07.3",3,"trans-18:1n9",0,30.086,-26.858,1.076282,0.7697,6.022,0.3166,95.0284,9502.84
872,"22.07.3",3,"18:0",0,15.95,-23.53,1.079923,0.7645,6.022,872,"22.07.3",3,"18:0",0,15.95,-23.53,1.079923,0.7645,6.022,0.3166,50.379,5037.9
873,"22.07.3",3,"19:0cy",0,89.599,-33.974,1.068496,0.7736,6.022,873,"22.07.3",3,"19:0cy",0,89.599,-33.974,1.068496,0.7736,6.022,0.3166,283.0038,28300.38
874,"22.07.3",3,"19:0",0,19.687,-33.749,1.068743,0.8216,6.022,874,"22.07.3",3,"19:0",0,19.687,-33.749,1.068743,0.8216,6.022,0.3166,62.1826,6218.26
875,"22.07.3",3,"20:4n6",0,1.208,-38.93,1.063073,0.7919,6.022,875,"22.07.3",3,"20:4n6",0,1.208,-38.93,1.063073,0.7919,6.022,0.3166,3.8155,381.55
876,"22.07.3",3,"20:5n3",0,0.561,-34.586,1.067826,0.797,6.022,876,"22.07.3",3,"20:5n3",0,0.561,-34.586,1.067826,0.797,6.022,0.3166,1.772,177.2
877,"24.02.1",3,"12:0",0,16.355,-31.198,1.071533,0.7285,6.06,877,"24.02.1",3,"12:0",0,16.355,-31.198,1.071533,0.7285,6.06,0.28735,56.9167,5691.67
878,"24.02.1",3,"14:0",0,2.686,43.288,1.152969,0.7432,6.06,878,"24.02.1",3,"14:0",0,2.686,43.288,1.152969,0.7432,6.06,0.28735,9.3475,934.75
879,"24.02.1",3,"a15:0",0,48.495,14.87,1.121916,0.7494,6.06,879,"24.02.1",3,"a15:0",0,48.495,14.87,1.121916,0.7494,6.06,0.28735,168.7663,16876.63
880,"24.02.1",3,"15:0",0,6.009,7.882,1.114276,0.7494,6.06,880,"24.02.1",3,"15:0",0,6.009,7.882,1.114276,0.7494,6.06,0.28735,20.9118,2091.18
881,"24.02.1",3,"16:1n9/i16:0",0,5.932,117.928,1.234437,0.7606,6.06,881,"24.02.1",3,"16:1n9/i16:0",0,5.932,117.928,1.234437,0.7606,6.06,0.28735,20.6438,2064.38
882,"24.02.1",3,"16:1w5",0,9.55,25.827,1.133891,0.7554,6.06,882,"24.02.1",3,"16:1w5",0,9.55,25.827,1.133891,0.7554,6.06,0.28735,33.2347,3323.47
883,"24.02.1",3,"16:0",0,57.097,148.407,1.267666,0.755,6.06,883,"24.02.1",3,"16:0",0,57.097,148.407,1.267666,0.755,6.06,0.28735,198.7019,19870.19
884,"24.02.1",3,"i17:0",0,2.23,-26.945,1.076187,0.76,6.06,884,"24.02.1",3,"i17:0",0,2.23,-26.945,1.076187,0.76,6.06,0.28735,7.7606,776.06
885,"24.02.1",3,"17:0cy",0,16.461,3.805,1.109819,0.7654,6.06,885,"24.02.1",3,"17:0cy",0,16.461,3.805,1.109819,0.7654,6.06,0.28735,57.2855,5728.55
886,"24.02.1",3,"17:0",0,12.859,-11.918,1.092625,0.76,6.06,886,"24.02.1",3,"17:0",0,12.859,-11.918,1.092625,0.76,6.06,0.28735,44.7503,4475.03
887,"24.02.1",3,"18:3n6",0,0.803,86.103,1.199717,0.7765,6.06,887,"24.02.1",3,"18:3n6",0,0.803,86.103,1.199717,0.7765,6.06,0.28735,2.7945,279.45
888,"24.02.1",3,"trans-18:1n9",0,17.524,95.585,1.210064,0.7697,6.06,888,"24.02.1",3,"trans-18:1n9",0,17.524,95.585,1.210064,0.7697,6.06,0.28735,60.9849,6098.49
889,"24.02.1",3,"18:0",0,13.191,178.054,1.299966,0.7645,6.06,889,"24.02.1",3,"18:0",0,13.191,178.054,1.299966,0.7645,6.06,0.28735,45.9057,4590.57
890,"24.02.1",3,"19:0cy",0,74.837,-14.477,1.089827,0.7736,6.06,890,"24.02.1",3,"19:0cy",0,74.837,-14.477,1.089827,0.7736,6.06,0.28735,260.4385,26043.85
891,"24.02.1",3,"19:0",0,19.073,-27.553,1.075522,0.8216,6.06,891,"24.02.1",3,"19:0",0,19.073,-27.553,1.075522,0.8216,6.06,0.28735,66.3755,6637.55
892,"24.02.1",3,"20:4n6",0,0.673,-8.769,1.096069,0.7919,6.06,892,"24.02.1",3,"20:4n6",0,0.673,-8.769,1.096069,0.7919,6.06,0.28735,2.3421,234.21
893,"24.02.1",3,"20:5n3",0,0.4,-20.691,1.083029,0.797,6.06,893,"24.02.1",3,"20:5n3",0,0.4,-20.691,1.083029,0.797,6.06,0.28735,1.392,139.2
894,"24.02.2",3,"12:0",0,15.138,-30.259,1.072562,0.7285,6.02,894,"24.02.2",3,"12:0",0,15.138,-30.259,1.072562,0.7285,6.02,0.31125,48.6361,4863.61
895,"24.02.2",3,"14:0",0,2.564,3.2,1.109158,0.7432,6.02,895,"24.02.2",3,"14:0",0,2.564,3.2,1.109158,0.7432,6.02,0.31125,8.2378,823.78
896,"24.02.2",3,"a15:0",0,0.933,-27.526,1.075552,0.7494,6.02,896,"24.02.2",3,"a15:0",0,0.933,-27.526,1.075552,0.7494,6.02,0.31125,2.9976,299.76
897,"24.02.2",3,"15:0",0,5.125,-5.837,1.099276,0.7494,6.02,897,"24.02.2",3,"15:0",0,5.125,-5.837,1.099276,0.7494,6.02,0.31125,16.4659,1646.59
898,"24.02.2",3,"16:1n9/i16:0",0,5.627,33.704,1.142498,0.7606,6.02,898,"24.02.2",3,"16:1n9/i16:0",0,5.627,33.704,1.142498,0.7606,6.02,0.31125,18.0787,1807.87
899,"24.02.2",3,"16:1w5",0,8.551,-4.703,1.100516,0.7554,6.02,899,"24.02.2",3,"16:1w5",0,8.551,-4.703,1.100516,0.7554,6.02,0.31125,27.4731,2747.31
900,"24.02.2",3,"16:0",0,61.324,65.97,1.17774,0.755,6.02,900,"24.02.2",3,"16:0",0,61.324,65.97,1.17774,0.755,6.02,0.31125,197.0249,19702.49
901,"24.02.2",3,"i17:0",0,4.6,-34.182,1.068269,0.76,6.02,901,"24.02.2",3,"i17:0",0,4.6,-34.182,1.068269,0.76,6.02,0.31125,14.7791,1477.91
902,"24.02.2",3,"17:0cy",0,15.898,-15.861,1.088312,0.7654,6.02,902,"24.02.2",3,"17:0cy",0,15.898,-15.861,1.088312,0.7654,6.02,0.31125,51.0779,5107.79
903,"24.02.2",3,"17:0",0,12.05,-24.298,1.079084,0.76,6.02,903,"24.02.2",3,"17:0",0,12.05,-24.298,1.079084,0.76,6.02,0.31125,38.7149,3871.49
904,"24.02.2",3,"18:3n6",0,0.976,-4.029,1.101253,0.7765,6.02,904,"24.02.2",3,"18:3n6",0,0.976,-4.029,1.101253,0.7765,6.02,0.31125,3.1357,313.57
905,"24.02.2",3,"trans-18:1n9",0,20.011,35.708,1.144688,0.7697,6.02,905,"24.02.2",3,"trans-18:1n9",0,20.011,35.708,1.144688,0.7697,6.02,0.31125,64.2924,6429.24
906,"24.02.2",3,"18:0",0,14.166,84.86,1.19836,0.7645,6.02,906,"24.02.2",3,"18:0",0,14.166,84.86,1.19836,0.7645,6.02,0.31125,45.5133,4551.33
907,"24.02.2",3,"19:0cy",0,68.678,-24.253,1.079133,0.7736,6.02,907,"24.02.2",3,"19:0cy",0,68.678,-24.253,1.079133,0.7736,6.02,0.31125,220.6522,22065.22
908,"24.02.2",3,"19:0",0,17.33,-30.015,1.072828,0.8216,6.02,908,"24.02.2",3,"19:0",0,17.33,-30.015,1.072828,0.8216,6.02,0.31125,55.6787,5567.87
909,"24.02.2",3,"20:4n6",0,1.181,-12.38,1.09212,0.7919,6.02,909,"24.02.2",3,"20:4n6",0,1.181,-12.38,1.09212,0.7919,6.02,0.31125,3.7944,379.44
910,"24.02.2",3,"20:5n3",0,1.144,-26.588,1.076577,0.797,6.02,910,"24.02.2",3,"20:5n3",0,1.144,-26.588,1.076577,0.797,6.02,0.31125,3.6755,367.55
911,"24.02.3",3,"12:0",0,16.424,-30.81,1.071959,0.7285,6.066,911,"24.02.3",3,"12:0",0,16.424,-30.81,1.071959,0.7285,6.066,0.26635,61.6632,6166.32
912,"24.02.3",3,"14:0",0,2.528,-13.643,1.090739,0.7432,6.066,912,"24.02.3",3,"14:0",0,2.528,-13.643,1.090739,0.7432,6.066,0.26635,9.4913,949.13
913,"24.02.3",3,"a15:0",0,39.939,-23.023,1.080478,0.7494,6.066,913,"24.02.3",3,"a15:0",0,39.939,-23.023,1.080478,0.7494,6.066,0.26635,149.9493,14994.93
914,"24.02.3",3,"15:0",0,3.553,-17.605,1.086405,0.7494,6.066,914,"24.02.3",3,"15:0",0,3.553,-17.605,1.086405,0.7494,6.066,0.26635,13.3396,1333.96
915,"24.02.3",3,"16:1n9/i16:0",0,5.353,6.948,1.113255,0.7606,6.066,915,"24.02.3",3,"16:1n9/i16:0",0,5.353,6.948,1.113255,0.7606,6.066,0.26635,20.0976,2009.76
916,"24.02.3",3,"16:1w5",0,7.962,-20.223,1.083541,0.7554,6.066,916,"24.02.3",3,"16:1w5",0,7.962,-20.223,1.083541,0.7554,6.066,0.26635,29.893,2989.3
917,"24.02.3",3,"16:0",0,53.206,14.356,1.121353,0.755,6.066,917,"24.02.3",3,"16:0",0,53.206,14.356,1.121353,0.755,6.066,0.26635,199.7597,19975.97
918,"24.02.3",3,"i17:0",0,10.309,-31.45,1.071258,0.76,6.066,918,"24.02.3",3,"i17:0",0,10.309,-31.45,1.071258,0.76,6.066,0.26635,38.7047,3870.47
919,"24.02.3",3,"17:0cy",0,13.505,-26.508,1.076665,0.7654,6.066,919,"24.02.3",3,"17:0cy",0,13.505,-26.508,1.076665,0.7654,6.066,0.26635,50.704,5070.4
920,"24.02.3",3,"17:0",0,10.48,-29.26,1.073654,0.76,6.066,920,"24.02.3",3,"17:0",0,10.48,-29.26,1.073654,0.76,6.066,0.26635,39.3467,3934.67
921,"24.02.3",3,"18:3n6",0,0.712,-28.323,1.074679,0.7765,6.066,921,"24.02.3",3,"18:3n6",0,0.712,-28.323,1.074679,0.7765,6.066,0.26635,2.6732,267.32
922,"24.02.3",3,"trans-18:1n9",0,21.603,0.32,1.106009,0.7697,6.066,922,"24.02.3",3,"trans-18:1n9",0,21.603,0.32,1.106009,0.7697,6.066,0.26635,81.1076,8110.76
923,"24.02.3",3,"18:0",0,12.964,17.321,1.124595,0.7645,6.066,923,"24.02.3",3,"18:0",0,12.964,17.321,1.124595,0.7645,6.066,0.26635,48.6728,4867.28
924,"24.02.3",3,"19:0cy",0,68.309,-29.972,1.072875,0.7736,6.066,924,"24.02.3",3,"19:0cy",0,68.309,-29.972,1.072875,0.7736,6.066,0.26635,256.4633,25646.33
925,"24.02.3",3,"19:0",0,17.552,-33.255,1.069283,0.8216,6.066,925,"24.02.3",3,"19:0",0,17.552,-33.255,1.069283,0.8216,6.066,0.26635,65.8983,6589.83
926,"24.02.3",3,"20:4n6",0,1.274,-40.574,1.061274,0.7919,6.066,926,"24.02.3",3,"20:4n6",0,1.274,-40.574,1.061274,0.7919,6.066,0.26635,4.7832,478.32
927,"28.01.2",2.5,"12:0",0,14.165,-30.79,1.07198,0.7285,6.009,927,"28.01.2",2.5,"12:0",0,14.165,-30.79,1.07198,0.7285,6.009,0.56145,25.2293,3027.52
928,"28.01.2",2.5,"14:0",0,1.007,16.909,1.124144,0.7432,6.009,928,"28.01.2",2.5,"14:0",0,1.007,16.909,1.124144,0.7432,6.009,0.56145,1.7936,215.23
929,"28.01.2",2.5,"a15:0",0,13.962,-1.432,1.104093,0.7494,6.009,929,"28.01.2",2.5,"a15:0",0,13.962,-1.432,1.104093,0.7494,6.009,0.56145,24.8678,2984.14
930,"28.01.2",2.5,"15:0",0,1.597,-5.659,1.099471,0.7494,6.009,930,"28.01.2",2.5,"15:0",0,1.597,-5.659,1.099471,0.7494,6.009,0.56145,2.8444,341.33
931,"28.01.2",2.5,"16:1n9/i16:0",0,2.141,149.287,1.268625,0.7606,6.009,931,"28.01.2",2.5,"16:1n9/i16:0",0,2.141,149.287,1.268625,0.7606,6.009,0.56145,3.8133,457.6
